X,Y,NAME
223517.634199999,879168.927499998,123 Washington St
223521.001199998,879175.009300001,Opp 123 Washington St
240784.597199999,879185.253699999,N Franklin St @ Cedarcrest Rd
237904.331,879243.596099999,North St @ Union St
234449.3772,894944.309500001,Columbia Rd @ Seaver St
236344.984499998,894944.817200001,Dorchester Ave @ Kimball St
248375.312100001,894946.250100002,Main St from Pemberton Pnt to Spring St (FLAG)
248393.343699999,894947.062600002,Main St from Spring St to Pemberton Pnt (FLAG)
234431.935599998,894949.954799999,Columbia Rd @ Seaver St
231768.360600002,894950.125399999,South St @ St Rose St
235479.108099997,894954.026500002,Bowdoin St @ Eunice St
230938.136299998,894955.718699999,Centre St @ Rambler Rd
235484.085199997,894958.779800002,169 Bowdoin St opp Eunice St
230948.933499999,894960.5011,Centre St opp Rambler Rd
236348.314099997,894964.548,Dorchester Ave @ Ellet St
247835.387800001,894971.2579,Pemberton Point
232221.568599999,894991.256700002,Washington St @ Brookley Rd
232221.568599999,894991.256700002,Washington St opp Brookley Rd
225246.116099998,895015.5447,Dedham St opp Meadowbrook Rd
235136.295900002,895016.771200001,Geneva Ave @ Olney St
235099.624700002,895026.312600002,Geneva Ave opp Olney St
234978.172200002,895035.948,191 Geneva Ave
225222.640299998,895044.625300001,Dedham St @ Meadowbrook Rd
233416.633699998,895045.787099998,Circuit Dr @ Glen Ln
233416.633699998,895045.787099998,Circuit Dr @ Glen Ln
234904.1646,895050.4166,198 Geneva Ave
234599.328,895061.437800001,Washington St @ Columbia Rd
235596.498300001,895065.5022,Bowdoin St @ Olney St
232277.665100001,895067.759199999,Washington St @ Rossmore Rd
234604.544100001,895080.742899999,Columbia Rd @ Washington St
234589.232600003,895085.122099999,Columbia Rd @ Washington St
234577.149700001,895086.0942,Washington St @ Columbia Rd
229038.543099999,895086.3389,Grove St opp Allandale Rd
235619.8781,895088.602,Bowdoin St @ Norton St
234186.100599997,895092.1998,Seaver St @ Blue Hill Ave
229048.648199998,895093.112799998,Grove St @ Allendale Rd
234242.124499999,895097.312600002,Blue Hill Ave @ Seaver St
230976.3279,895107.375,Centre St opp Louders Ln
230967.421700001,895110.375300001,Centre St @ Louders Ln
224268.734200001,895130.812800001,Winchester St @ Goddard St
234261.119499996,895133.192299999,Blue Hill Ave @ Pasadena Rd
234786.331799999,895135.456599999,Geneva Ave @ Columbia Rd
236375.297600001,895139.608899999,Dorchester Ave @ Linden St
234780.785599999,895140.416299999,Geneva Ave @ Columbia Rd
231741.284,895144.996399999,South St @ Jamaica St
224265.3125,895146.312600002,Winchester St @ Rachel Rd
234787.009800002,895154.433800001,Columbia Rd @ Geneva Ave
234513.426100001,895157.4815,Washington St @ Joe L Smith Way
236378.672,895160.578299999,Dorchester Ave @ Linden St
234767.901100002,895163.418099999,Columbia Rd @ Geneva Ave
235691.852,895165.8204,Bowdoin St @ Hamilton St
234746.796800002,895173.187399998,Geneva Ave @ Columbia Rd
221735.966899998,895173.250399999,Webster St @ Central Ave
234497.169,895176.346500002,Washington St @ Jeremiah Burke HS
225128.0198,895180.114700001,Dedham St opp Country Club Rd
235704.546700001,895181.054200001,Bowdoin St @ Hamilton St
221732.5757,895181.852,Webster St @ Central Ave
239190.903800003,892853.397700001,E Squantum St @ Windsor Rd
234601.437399998,892853.6252,Norfolk St. @ Stanton St. opp. #227
230593.861900002,892857.008699998,Washington St @ Poplar St.
235368.702699997,892857.5625,Washington St opp Ashmont St
236698.607199997,892858.871199999,Adams St @ Franconia St
232156.0792,892863.424400002,American Legion Hwy @ Canterbury St
233739.525899999,892864.844300002,Blue Hill Ave @ Woodrow Ave
235369.144500002,892866.6373,Washington St @ Ashmont St
234611.736699998,892870.441,227 Norfolk St opp Stanton St
230594.707,892871.964499999,Corinth St @ Washington St
230604.0317,892876.397399999,Poplar St @ Washington St
229051.01,892876.628,W Roxbury Pkwy @ Belgrade Ave
227724.706200004,892879.108899999,Lagrange St @ Burard St
227720.713600002,892883.7568,Lagrange St opp Burard St
227162.659400001,892885.342399999,Baker St @ Lasell St
227162.659400001,892885.342399999,Baker St @ Capital St
229033.858599998,892894.126200002,Belgrade Ave @ West Roxbury Pkwy
229039.772799999,892894.583799999,Belgrade Ave @ West Roxbury Pkwy
232181.843699999,892898.9377,American Legion Hwy @ Canterbury St
229271.421599999,892901.500300001,Belgrade Ave @ McGraw St
229277.850900002,892901.852200001,Belgrade Ave @ Iona St
228449.475299999,892903.8092,Centre St @ Corey St
229410.660099998,892906.096799999,277 Belgrade Ave opp Rexhame St
229418.004199997,892906.361400001,Belgrade Ave @ Rexhame St
236393.695900001,882459.512699999,N Main St @ Reed St
240756.391500004,882494.0647,Hancock St opp Highland Ave
224627.658699997,882494.918099999,Washington St @ Day St
240760.786700003,882513.944600001,Hancock St @ Highland Ave
238886.553199999,882551.992899999,Pond St @ Messina Dr
236357.9846,882568.115699999,N Main St @ Charles St
240791.9045,882633.054,Hancock St opp Smith St
240796.3495,882646.0649,Hancock St @ Smith St
224696.940700002,882646.739700001,Washington St @ Cottage St
224699.468699999,882652.459600002,Washington St @ Cottage St
236330.6061,882656.814800002,N Main St @ Royal St
236323.910700001,882679.6204,N Main St @ Bennington St
238943.913800001,882693.358600002,Pond St @ Ida Rd
245824.711599998,887162.337299999,North St opp Colasanti Rd
226143.825400002,887176.658300001,Washington St @ Harmony Hill Way
242901.0009,887183.018300001,Opp 129 Howard St
235497.864,887193.366599999,Randolph Ave @ Nahanton Ave
235502.297700003,887216.471099999,Randolph Ave opp Nahanton Ave
241322.753200002,887225.268100001,Franklin St opp Norman Rd
238913.580399998,887235.788600001,Willard St @ Ames St
241309.615500003,887239.471500002,Franklin St @ Norman Rd
232103.370800003,887241.5737,Blue Hill Ave opp Curry College
240307.787600003,887244.236200001,Centre St @ Liberty St
243103.585,887252.5361,Quincy Ave @ Quirk Chevrolet
238914.877400003,887255.126600001,Willard St opp Ames St
243099.578199998,887257.002799999,Quincy Ave @ Patten Ave
232112.036399998,887259.399900001,Curry College
240295.698399998,887260.338399999,Centre St @ Liberty St
240796.182800002,887278.5473,Independence Ave @ Federal Ave
245852.7971,887278.887600001,North St opp Saning Rd
240799.694600001,887286.8715,Independence Ave @ Federal Ave
245860.305399999,887296.9608,North St @ Saning Rd
235517.276299998,887337.342399999,Randolph Ave @ Ridgewood Rd
241213.113399997,887344.772399999,Franklin St opp High St
235518.3935,887358.374499999,Randolph Ave opp Ridgewood Rd
238929.7249,887365.329799999,West St @ Willard St
238946.833099999,887379.9637,West St @ Willard St
241170.0726,887404.541200001,Franklin St @ High St
251005.691200003,887417.142499998,Main St opp Clark Rd
240165.0678,887433.294100001,Centre St @ Intervale St
240867.406300001,887444.581599999,Independence Ave @ Lawry St
242821.4027,887448.211599998,W Howard St @ Bower Rd
240152.792900003,887448.286,Centre St @ Intervale St
242829.7685,887465.326900002,W Howard St @ Bower Rd
229047.222499996,892773.779300001,Anawan Ave @ W Roxbury Pkwy
229047.222499996,892773.779300001,Anawan Ave @ W Roxbury Pkwy
232052.063699998,892773.999200001,650 American Legion Hwy
235911.193800002,892780.77,Dorchester Ave @ Ashmont Busway
228328.037900001,892786.199099999,Centre St @ Park St
221800.6316,892789.763099998,Highland Ave opp Oakland Ave
231426.8948,892797.058800001,Hyde Park Ave opp Mt Hope St
231437.097099997,892802.082800001,Hyde Park Ave @ Mt Hope St
230846.379100002,892804.8992,Cummins Hwy @ Florence St
233571.531,892812.500300001,Morton St @ Greendale Rd
227345.294699997,892820.385200001,Vermont St @ Temple St
236691.223899998,892832.806400001,Adams St @ Westmoreland St
239193.875699997,892833.287500001,E Squantum St @ Ocean St
233125.083800003,898558.7535,Huntington Ave @ Evans Way
232182.461099997,898558.963199999,Brookline Ave @ Francis St
232187.090800002,898564.930599999,Brookline Ave @ Francis St
228665.923299998,898565.9925,Chestnut Hill Ave @ Englewood Ave
237282.932300001,898566.339600001,W Broadway @ F St
234216.9595,898572.079799999,Tremont St @ Burke St
230783.940800004,898573.7773,Washington St @ Gardner Path
236834.213399999,898575.0341,W 6th St @ D St
233471.251800001,898583.606,Ruggles St @ Parker St
237257.436,898588.489100002,W Broadway @ F St
230756.439900003,898609.635200001,Washington St @ Griggs Rd
236649.452799998,898613.570700001,W 7th St @ C St
234274.296499997,898615.500100002,Tremont St @ Hammond St
234953.298299998,898621.791200001,Washington St @ Worcester St
236634.773599997,898626.429699998,W 7th St @ C St
235260.6527,898630.419399999,Harrison Ave @ E Newton St
233374.874799997,898631.3127,Ruggles St @ Huntington Ave
233365.910099998,898634.868900001,Ruggles St @ Huntington Ave
238279.832699999,898646.314800002,L St @ E 2nd St
234980.883199997,898648.603399999,Washington St @ Worcester St
235613.906199999,898649.928300001,Albany St @ E Dedham St
232555.334299996,898653.093699999,Longwood Ave @ Blackfan St
235262.747599997,898655.532900002,E Newton St @ Harrison Ave
240201.305200003,888931.415899999,Whitwell St @ Cranch St
249243.847099997,888931.557700001,Lincoln St @ Thaxter St
231595.124899998,888933.5627,17 Pond St
236023.939,888935.085099999,Pleasant St @ Gun Hill St
241837.592799999,888935.2656,236 Washington St opp Union St
249254.548799999,888941.8783,Downer Ave @ Lincoln St
232834.443099998,888942.468499999,Blue Hill Ave - Valentine Rd to Barbara Ln (FLAG)
249254.767099999,888946.7784,Downer Ave @ Broad Cove Rd
241495.567100003,888950.699900001,Washington St @ Elm St
241517.848300003,888950.830899999,Washington St @ Elm St
227203.969499998,888959.2859,272 Washington St
241595.995200001,888961.816100001,Washington St @ Edwards St
239172.475500003,888962.0165,Quarry St @ Common St
239166.017300002,888964.503899999,Quarry St @ Common St
241403.117899999,888987.599100001,Washington St @ McGrath Hwy
250258.013300002,888994.075399999,Otis St @ Burditt Ave
250258.013300002,888994.075399999,Otis St opp Burditt Ave
241384.502599999,888995.4509,Washington St @ McGrath Hwy
231623.4529,889002.375,Highland St @ Fairmount Ave
240030.138499998,889004.389600001,Whitwell St opp Farrell St
232049.206900001,889005.357900001,Summit St @ Milton Ave
241397.434900001,889007.97,Mcgrath Hwy @ Washington St
240009.864100002,889014.512200002,Whitwell St @ Farrell St
236248.963100001,889018.535500001,Pleasant St @ Badger Cir
244258.278800003,889020.477,O'Brien Towers Housing
236276.035899997,889023.044100001,Pleasant St @ Nancy Rd
236437.972499996,889023.5418,290 Pleasant St
231317.447899997,889029.982,Truman Hwy @ Mountfair Terr
235180.317699999,889031.6164,Reedsdale Rd @ Spafford Rd
246368.084200002,889035.874699999,Neck St opp Bradmere Way
236485.055299997,889036.491,Pleasant St @ Horton Pl
236535.880599998,889040.9485,Pleasant St @ Hazel St
241249.282300003,889046.461199999,Washington St @ Foster St
246375.026900001,889051.618500002,Neck St @ Bradmere Way
238083.7755,889059.666499998,Bryant Ave @ Upton St
239937.960199997,889063.613200001,52 Whitwell St
239937.960199997,889063.613200001,Opp 52 Whitwell St
252349.342399999,889064.509199999,Rockland St From Kilby St to Summer St (FLAG)
252353.890500002,889066.3125,Rockland St from Summer St to Kilby St (FLAG)
231714.797,889071.5548,Highland St @ Warren Ave
231391.997100003,889087.204,Truman Hwy @ Williams Ave
244301.346,889094.842700001,O'Brien Towers Driveway @ Bicknell St
238249.3926,889100.0251,Willard St @ Robertson St
236708.208800003,889101.885699999,Pleasant St @ Lawrence Rd
238245.8653,889105.3369,Willard St @ Robertson St
235972.511799999,894371.054200001,Fields Corner Sta @ Geneva Ave
235950.315800004,894376.1173,Geneva Ave opp Vinson St
224988.924099997,894394.591699999,Opp 210 Nahanton St
224999.999700002,894398.124899998,210 Nahanton St
235163.265199997,894398.5627,Washington St @ Harvard St
250957.627400003,894405.020100001,Nantasket Ave from A St to Y St (FLAG)
239963.418300003,894412.354899999,Dorchester St opp Pratt Rd
235147.493500002,894420.453,Washington St @ Bowdoin St
250951.6756,894424.436,Nantasket Ave from Y St to A St (FLAG)
235883.013700001,894428.262400001,Geneva Ave @ Tonawanda St
228406.011799999,894429.0746,Independence Dr opp Gerry Rd
225734.837200001,894437.304699998,Dedham St opp Nahanton St
228418.413599998,894444.710900001,Independence Dr @ Gerry Rd
236106.360299997,894461.610300001,Fields Corner Station @ Red Line
235836.011399999,894464.7071,452 Geneva Ave opp Bloomfield St
225706.242299996,894482.647300001,Dedham St @ Nahanton St
230698.984399997,894482.703600001,Centre St opp Faulkner Hospital
227226.792400002,894485.3378,Corey St @ LaGrange St
232457.796800002,894487.8125,131 Morton St
230689.733199999,894488.267299999,Centre St @ Faulkner Hospital
240277.547200002,894506.4518,Bellevue Rd @ Standish Rd
231866.335299999,894511.836300001,Forest Hills Station Lower Busway
231866.335299999,894511.836300001,Forest Hills Station
221928.459,894520.721299998,Webster St @ Hillside Ave
235760.904200003,894523.5436,Geneva Ave @ Dakota St
232380.7557,894532.791099999,Arborway @ Shea Circle
234135.451200001,894534.413800001,Blue Hill Ave @ Charlotte St
221927.995700002,894538.986,Webster St @ Hillside Ave
231799.157300003,894544.6633,Forest Hills Station Upper Busway
236276.484899998,894557.4124,Dorchester Ave opp Charles St
232782.4058,894560.062800001,Circuit Dr opp Shattuck Hospital
232786.792,894560.862,Circuit Dr @ Shattuck Hospital
234979.437299997,894564.625300001,Washington St @ Vassar St
234966.343400002,894572.7502,Washington St @ Vassar St.
228526.7896,894573.477600001,Independence Dr @ Beverly Rd
232393.116,894580.528499998,500 Arborway
235688.695100002,894580.851799998,Geneva Ave @ Westville St
228543.994400002,894592.493,Grove St @ Russet Rd
232016.767200001,894597.927299999,Arborway @ Washington St
240096.947700001,894602.464200001,Bellevue Rd @ Dorchester St
235658.310900003,894605.177700002,Geneva Ave @ Westville St
235613.730899997,894639.682799999,Geneva Ave @ Topliff St
236293.816399999,894641.316300001,Dorchester Ave @ Adams St
236298.978299998,894665.393399999,Dorchester Ave @ Adams St
225565.4824,894666.309700001,Dedham St opp Rosalie Rd
225559.917199999,894672.652399998,Dedham St @ Rosalie St
234154.490500003,894674.0744,Blue Hill Ave opp Glenway St
234082.343599997,894680.3127,Glen Ln @ Blue Hill Ave - Franklin Park Zoo
235503.382200003,894727.182599999,Geneva Ave @ Holiday St
234091.958499998,894731.109700002,Franklin Park Loop @ Zoo entrance
235487.1505,894740.147399999,Geneva Ave @ Holiday St
228680.013899997,894744.1109,Grove St @ South St
228680.013899997,894744.1109,Grove St @ South St
225462.093500003,894748.000100002,Dedham St opp Arnold Rd
225452.552599996,894757.802299999,Dedham St @ Arnold St
230891.7663,894766.058600001,Centre St @ Westchester Rd
232062.692900002,894767.964899998,Washington St opp Burnett St
234242.234300002,894774.993299998,Old Rd @ Ellington St
234196.085500002,894782.7117,Blue Hill Ave @ Ellington St - Franklin Park Zoo
230890.836900003,894785.119199999,Centre St @ Westchester Rd
235393.2399,894813.7278,Geneva Ave @ Levant St
234141.866099998,894817.805199999,Franklin Park Zoo @ Entrance
225399.869800001,894818.112399999,Dedham St opp Greenwood St
225394.997199997,894823.8563,Dedham St @ Greenwood St
234193.1611,894837.8367,Blue Hill Ave opp Columbia Rd - Franklin Park Zoo
234758.8574,894838.0933,Washington St @ Erie St
234751.109300002,894853.187399998,Washington St opp Erie St
234337.698600002,894856.880899999,Columbia Rd @ Wolcott St
221808.320699997,894861.033399999,Webster St opp Elder Rd
234225.9208,894862.4256,Columbia Rd @ Blue Hill Ave
